npcMode,id,name,특징설명,hullTypeId,captainId,homeSystemId,maxHp,maxShield,armor,attackBonus,damageDiceCount,damageDiceSides,damageDiceBonus,maxMoveSpeedPxPerMs,accelPxPerMs2,maxTurnRateRadPerMs,turnAccelRadPerMs2,detectRangeScale,laserCooldownJitterMinMs,laserCooldownJitterMaxMs,missileCooldownJitterMinMs,missileCooldownJitterMaxMs,salvoStepMinMs,salvoStepMaxMs,engageStartDelayMinMs,engageStartDelayMaxMs,laserWeaponId,missileWeaponId,closeRangeWeaponId,auxWeaponId,infoLineSuffix,arcTrafficDwellRadPerSec,arcTrafficPhaseDurationMul,arcTrafficPlanetDwellSecMin,arcTrafficPlanetDwellSecMax,portraitImageAssetKey,topViewImageAssetKey,tradePortListed,strStat,dexStat,sizeClass,expReward,combatLevel,size,proficiencyMultiplier,capitalShipArchetype,name_en
combat,npc_ship_gov_reserve_blue_01,서부전선 제독 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_blue_01,sirius,460,200,15,9,3,10,5,0.0196,0.000032,0.0018,0.00005,0.98,140,520,650,2100,450,620,120,1200,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-RES-BLUE-01,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,115,12,3,1.12,neutral,
combat,npc_ship_gov_reserve_blue_02,연합기동군단장 기함,,hull_cap_research_01,npc_cpt_gov_reserve_blue_02,draco_nebula,380,260,10,6,2,10,8,0.0189,0.000031,0.0017,0.000048,0.94,160,560,800,2400,480,660,250,1300,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-RES-BLUE-02,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,95,10,3,1.1,neutral,
combat,npc_ship_gov_reserve_blue_03,항로방위사령 기함,,hull_cap_carrier_light_01,npc_cpt_gov_reserve_blue_03,minerva,420,160,12,5,4,8,2,0.0192,0.000031,0.00174,0.000048,0.96,150,540,760,2200,470,640,200,1300,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-RES-BLUE-03,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,105,11,3,1.11,neutral,
combat,npc_ship_gov_reserve_blue_04,궤도방어사령 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_blue_04,vega_outpost,470,180,13,8,3,10,5,0.0204,0.000033,0.00184,0.00005,0.99,130,500,620,2000,440,610,100,1100,w_laser_light_01,w_missile_nova_01,w_missile_arc_005,,GOV-RES-BLUE-04,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,118,12,3,1.12,neutral,
combat,npc_ship_gov_reserve_blue_05,작전기획국장 기함,,hull_cap_line_01,npc_cpt_gov_reserve_blue_05,new_eden,510,170,14,8,3,10,4,0.0215,0.000035,0.00192,0.000052,1,120,460,560,1850,430,600,80,1050,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-RES-BLUE-05,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,128,13,3,1.13,neutral,
combat,npc_ship_gov_reserve_blue_06,원정순항본부장 기함,,hull_cap_siege_01,npc_cpt_gov_reserve_blue_06,new_eden,495,210,15,7,2,12,6,0.021,0.000034,0.0019,0.000052,1.01,130,520,640,2100,450,620,120,1200,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-RES-BLUE-06,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,124,12,3,1.12,neutral,
combat,npc_ship_gov_reserve_blue_07,요새방어사령관 기함,,hull_cap_line_01,npc_cpt_gov_reserve_blue_07,minerva,520,200,14,8,3,10,4,0.021,0.000034,0.00188,0.000052,1.02,120,480,580,1900,420,600,80,1000,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-RES-BLUE-07,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,16,15,0,130,15,3,1.15,fighter,
combat,npc_ship_gov_reserve_blue_08,변경초계총감 기함,,hull_cap_carrier_light_01,npc_cpt_gov_reserve_blue_08,iron_cross,680,260,18,10,3,12,5,0.0195,0.000031,0.00175,0.000048,1.05,110,450,520,1750,400,580,60,900,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-RES-BLUE-08,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,18,16,0,165,18,3,1.18,survival,
combat,npc_ship_gov_reserve_blue_09,무역호위총감 기함,,hull_cap_research_01,npc_cpt_gov_reserve_blue_09,helios,820,310,20,11,3,12,6,0.0188,0.00003,0.00168,0.000046,1.08,100,420,480,1600,380,560,40,800,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-RES-BLUE-09,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,20,17,0,195,31,3,1.22,ranger,
combat,npc_ship_gov_reserve_blue_10,특수작전장 기함,,hull_cap_carrier_light_01,npc_cpt_gov_reserve_blue_10,solar_port,455,175,13,6,3,8,3,0.0198,0.000032,0.00178,0.000049,0.98,140,530,720,2200,465,635,150,1200,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-RES-BLUE-10,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,114,11,3,1.11,neutral,
combat,npc_ship_gov_reserve_blue_11,서부전선총감 기함,,hull_cap_line_01,npc_cpt_gov_reserve_blue_11,solar_port,500,190,14,8,3,10,4,0.0212,0.000034,0.0019,0.000052,1.01,125,490,610,1980,440,610,100,1100,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-RES-BLUE-11,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,125,13,3,1.13,neutral,
combat,npc_ship_gov_reserve_blue_12,기동함대사령 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_blue_12,vega_outpost,470,180,14,7,3,10,4,0.0205,0.000033,0.00185,0.000051,1,130,500,620,2000,440,610,90,1100,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-RES-BLUE-12,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,118,12,3,1.12,neutral,
combat,npc_ship_gov_reserve_blue_13,정찰전단장 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_blue_13,sirius,460,200,15,9,3,10,5,0.0196,0.000032,0.0018,0.00005,0.98,140,520,650,2100,450,620,120,1200,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-RES-BLUE-13,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,115,12,3,1.12,neutral,
combat,npc_ship_gov_reserve_blue_14,전략지원사령 기함,,hull_cap_research_01,npc_cpt_gov_reserve_blue_14,draco_nebula,380,260,10,6,2,10,8,0.0189,0.000031,0.0017,0.000048,0.94,160,560,800,2400,480,660,250,1300,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-RES-BLUE-14,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,95,10,3,1.1,neutral,
combat,npc_ship_gov_reserve_blue_15,스텔리움 연합장 기함,,hull_cap_carrier_light_01,npc_cpt_gov_reserve_blue_15,minerva,420,160,12,5,4,8,2,0.0192,0.000031,0.00174,0.000048,0.96,150,540,760,2200,470,640,200,1300,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-RES-BLUE-15,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,105,11,3,1.11,neutral,
combat,npc_ship_gov_reserve_blue_16,성계방위사령 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_blue_16,vega_outpost,470,180,13,8,3,10,5,0.0204,0.000033,0.00184,0.00005,0.99,130,500,620,2000,440,610,100,1100,w_laser_light_01,w_missile_nova_01,w_missile_arc_005,,GOV-RES-BLUE-16,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,118,12,3,1.12,neutral,
combat,npc_ship_gov_reserve_blue_17,거점수비사령 기함,,hull_cap_line_01,npc_cpt_gov_reserve_blue_17,new_eden,510,170,14,8,3,10,4,0.0215,0.000035,0.00192,0.000052,1,120,460,560,1850,430,600,80,1050,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-RES-BLUE-17,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,128,13,3,1.13,neutral,
combat,npc_ship_gov_reserve_blue_18,교전지휘관 기함,,hull_cap_siege_01,npc_cpt_gov_reserve_blue_18,new_eden,495,210,15,7,2,12,6,0.021,0.000034,0.0019,0.000052,1.01,130,520,640,2100,450,620,120,1200,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-RES-BLUE-18,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,124,12,3,1.12,neutral,
combat,npc_ship_gov_reserve_blue_19,태양권 파견장 기함,,hull_cap_line_01,npc_cpt_gov_reserve_blue_19,minerva,520,200,14,8,3,10,4,0.021,0.000034,0.00188,0.000052,1.02,120,480,580,1900,420,600,80,1000,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-RES-BLUE-19,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,16,15,0,130,15,3,1.15,fighter,
combat,npc_ship_gov_reserve_blue_20,방위연합총감 기함,,hull_cap_carrier_light_01,npc_cpt_gov_reserve_blue_20,iron_cross,680,260,18,10,3,12,5,0.0195,0.000031,0.00175,0.000048,1.05,110,450,520,1750,400,580,60,900,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-RES-BLUE-20,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,18,16,0,165,18,3,1.18,survival,
combat,npc_ship_gov_reserve_red_01,크림슨 군단장 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_red_01,arcadia,314,95,8,4,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-RED-01,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,8,48,5,3,1.05,neutral,
combat,npc_ship_gov_reserve_red_02,붉은 전대사령 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_red_02,solar_port,328,100,9,5,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-RED-02,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,8,56,6,3,1.06,neutral,
combat,npc_ship_gov_reserve_red_03,약탈전단장 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_red_03,minerva,342,105,9,5,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-RED-03,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,8,64,7,3,1.07,neutral,
combat,npc_ship_gov_reserve_red_04,혈전사령관 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_red_04,vega_outpost,356,110,9,5,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-RED-04,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,8,72,8,3,1.08,neutral,
combat,npc_ship_gov_reserve_red_05,암시장 군벌 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_red_05,new_eden,370,115,10,6,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-RED-05,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,8,80,9,3,1.09,neutral,
combat,npc_ship_gov_reserve_red_06,심연 문지기 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_red_06,iron_cross,384,120,10,6,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-RED-06,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,8,88,10,3,1.1,neutral,
combat,npc_ship_gov_reserve_red_07,나이트폴 군주 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_red_07,draco_nebula,314,95,8,4,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_arc_004,w_missile_arc_022,w_missile_arc_005,,GOV-RES-RED-07,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,8,48,5,3,1.05,neutral,
combat,npc_ship_gov_reserve_red_08,코어 수문장 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_red_08,omega_station,412,130,11,6,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-RED-08,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,8,104,12,3,1.12,neutral,
combat,npc_ship_gov_reserve_red_09,영원 군단장 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_red_09,sirius,440,140,11,7,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-RED-09,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,120,13,3,1.13,neutral,
combat,npc_ship_gov_reserve_red_10,항로 차단장 기함,,hull_cap_raider_01,npc_cpt_gov_reserve_red_10,crimson_zone,510,165,13,9,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-RED-10,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,160,18,3,1.18,neutral,
combat,npc_ship_gov_reserve_red_11,변경 침투장 기함,,hull_cap_raider_01,npc_cpt_gov_reserve_red_11,dark_rift,538,175,13,9,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-RED-11,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,176,20,3,1.2,neutral,
combat,npc_ship_gov_reserve_red_12,회항로 습격장 기함,,hull_cap_raider_01,npc_cpt_gov_reserve_red_12,blood_field,552,180,14,9,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-RED-12,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,184,20,3,1.2,neutral,
combat,npc_ship_gov_reserve_red_13,태양권 강습장 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_red_13,arcadia,314,95,8,4,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-RED-13,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,8,48,5,3,1.05,neutral,
combat,npc_ship_gov_reserve_red_14,공간 왜곡장 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_red_14,solar_port,328,100,9,5,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-RED-14,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,8,56,6,3,1.06,neutral,
combat,npc_ship_gov_reserve_red_15,전리품 감독 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_red_15,minerva,342,105,9,5,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-RED-15,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,8,64,7,3,1.07,neutral,
combat,npc_ship_gov_reserve_red_16,포위전사령 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_red_16,vega_outpost,356,110,9,5,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-RED-16,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,8,72,8,3,1.08,neutral,
combat,npc_ship_gov_reserve_red_17,교차점 사냥꾼 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_red_17,new_eden,370,115,10,6,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-RED-17,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,8,80,9,3,1.09,neutral,
combat,npc_ship_gov_reserve_red_18,관문 봉쇄장 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_red_18,iron_cross,384,120,10,6,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-RED-18,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,8,88,10,3,1.1,neutral,
combat,npc_ship_gov_reserve_red_19,고대 감시자 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_red_19,draco_nebula,314,95,8,4,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_arc_004,w_missile_arc_022,w_missile_arc_005,,GOV-RES-RED-19,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,8,48,5,3,1.05,neutral,
combat,npc_ship_gov_reserve_red_20,왕좌 요격장 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_red_20,omega_station,412,130,11,6,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-RED-20,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,8,104,12,3,1.12,neutral,
combat,npc_ship_gov_reserve_neutral_01,중립 행정장 기함,,hull_cap_research_01,npc_cpt_gov_reserve_neutral_01,helios,820,310,20,11,3,12,6,0.0188,0.00003,0.00168,0.000046,1.08,100,420,480,1600,380,560,40,800,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-RES-NEUTRAL-01,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,20,17,0,195,31,3,1.22,ranger,
combat,npc_ship_gov_reserve_neutral_02,중립 중재관 기함,,hull_cap_raider_01,npc_cpt_gov_reserve_neutral_02,shadow_nexus,524,170,13,9,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-NEUTRAL-02,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,168,19,3,1.19,neutral,
combat,npc_ship_gov_reserve_neutral_03,유적 수호장 기함,,hull_cap_patrol_01,npc_cpt_gov_reserve_neutral_03,titan_gate,440,140,11,7,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-NEUTRAL-03,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,120,13,3,1.13,neutral,
combat,npc_ship_gov_reserve_neutral_04,기원 수문장 기함,,hull_cap_research_01,npc_cpt_gov_reserve_neutral_04,helios,820,310,20,11,3,12,6,0.0188,0.00003,0.00168,0.000046,1.08,100,420,480,1600,380,560,40,800,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,GOV-RES-NEUTRAL-04,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,20,17,0,195,31,3,1.22,ranger,
combat,npc_ship_gov_reserve_neutral_05,중립 감시장 기함,,hull_cap_raider_01,npc_cpt_gov_reserve_neutral_05,shadow_nexus,524,170,13,9,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,GOV-RES-NEUTRAL-05,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,168,19,3,1.19,neutral,
general,npc_arc_seed_ship_abyss,베라 호송급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_abyss,abyss,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
general,npc_arc_seed_ship_arcadia,카란 ARC급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_arcadia,arcadia,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
general,npc_arc_seed_ship_arcfire_core,듀로 ARC급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_arcfire_core,arcfire_core,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
general,npc_arc_seed_ship_blood_field,엘라 호송급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_blood_field,blood_field,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
general,npc_arc_seed_ship_crimson_zone,피온 ARC급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_crimson_zone,crimson_zone,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
general,npc_arc_seed_ship_dark_rift,하렌 호송급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_dark_rift,dark_rift,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
general,npc_arc_seed_ship_draco_nebula,이온 ARC급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_draco_nebula,draco_nebula,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
general,npc_arc_seed_ship_eternity,제나 호송급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_eternity,eternity,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
general,npc_arc_seed_ship_genesis,카일 ARC급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_genesis,genesis,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
general,npc_arc_seed_ship_helios,루나 호송급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_helios,helios,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
general,npc_arc_seed_ship_iron_cross,오스 ARC급 ARC시드,,hull_cap_patrol_01,npc_cpt_arc_seed_iron_cross,iron_cross,380,150,10,5,2,7,3,0.0188,0.000030,0.00168,0.000045,0.94,120,480,580,1920,410,560,88,1040,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:180000,0.44,1.8,55,180,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,12,12,0,98,9,3,1.0,neutral,
